Designation,Post,Course,Department,Degree,Year,Type,Department.1,Course.1,Degree.1,Year.1,Access
Stud_representative,Graduate,Mech_26,Mech,MTech,2,assgn,CSE,CSE_6,BTech,2,No
Stud_representative,Graduate,Mech_29,Mech,MTech,2,result,CE,CE_7,BTech,2,No
Stud_representative,Graduate,Mech_21,Mech,MTech,1,attendance,CSE,CSE_13,BTech,3,No
Faculty,Associate,IT_8,CSE,NotA,NotA,compre_paper,CSE,IT_17,BTech,4,No
Stud_representative,Undergraduate,CSE_16,CSE,BTech,4,assgn,ECE,ECE_11,BTech,3,No
Stud_representative,Undergraduate,ECE_15,ECE,BTech,3,mids_paper,ECE,ECE_26,MTech,2,No
Stud_representative,Undergraduate,ECE_17,ECE,BTech,4,answer_sheet,CE,CE_10,BTech,2,No
Stud,Undergraduate,IT_3,CSE,BTech,1,assgn,CE,CE_22,MTech,1,No
Stud,Undergraduate,CSE_17,IT,BTech,4,answer_sheet,Mech,Mech_18,BTech,4,No
Faculty,Assistant,CE_9,CE,NotA,NotA,report_assgn,CSE,CSE_3,BTech,1,No
Stud_representative,Graduate,CE_26,CE,MTech,2,compre_paper,ECE,ECE_17,BTech,4,No
Stud,Undergraduate,CSE_13,IT,BTech,3,attendance,Mech,Mech_5,BTech,1,No
Stud_representative,Undergraduate,ECE_1,ECE,BTech,1,answer_sheet,CSE,CSE_19,BTech,4,No
Stud_representative,Graduate,CSE_26,CSE,MTech,2,mids_paper,ECE,ECE_1,BTech,1,No
Stud_representative,Undergraduate,CSE_11,CSE,BTech,3,assgn,CE,CE_22,MTech,1,No
Faculty,Associate,Mech_18,Mech,NotA,NotA,report_assgn,ECE,ECE_11,BTech,3,No
Stud,Graduate,CSE_28,CSE,MTech,2,report_assgn,Mech,Mech_30,MTech,2,No
Teaching_assis,PhD,IT_17,CSE,BTech,4,answer_sheet,Mech,Mech_15,BTech,3,No
Stud_representative,Graduate,ECE_30,ECE,MTech,2,compre_paper,ECE,ECE_11,BTech,3,No
Stud,Undergraduate,CSE_7,IT,BTech,2,answer_sheet,CE,CE_4,BTech,1,No
Stud_representative,Graduate,CE_26,CE,MTech,2,attendance,CSE,CSE_22,MTech,1,No
Stud_representative,Graduate,CE_22,CE,MTech,1,answer_sheet,CE,CE_30,MTech,2,No
Stud_representative,Graduate,CSE_26,CSE,MTech,2,compre_paper,ECE,ECE_26,MTech,2,No
Faculty,Associate,IT_12,CSE,NotA,NotA,answer_sheet,Mech,Mech_23,MTech,1,No
Stud_representative,Undergraduate,ECE_16,ECE,BTech,4,mids_paper,Mech,Mech_27,MTech,2,No
Stud_representative,Undergraduate,ECE_10,ECE,BTech,2,assgn,Mech,Mech_7,BTech,2,No
Stud,Undergraduate,CSE_6,IT,BTech,2,compre_paper,CE,CE_21,MTech,1,No
Stud_representative,Undergraduate,Mech_9,Mech,BTech,2,mids_paper,CE,CE_9,BTech,2,No
Faculty,Associate,CSE_27,CSE,NotA,NotA,report_assgn,CSE,CSE_1,BTech,1,No
Faculty,Assistant,CE_29,CE,NotA,NotA,report_assgn,CE,CE_16,BTech,4,No
Stud_representative,Undergraduate,CSE_16,CSE,BTech,4,compre_paper,ECE,ECE_20,BTech,4,No
Teaching_assis,PhD,Mech_30,Mech,MTech,2,report_assgn,CSE,CSE_25,MTech,1,No
Stud_representative,Undergraduate,CE_17,CE,BTech,4,answer_sheet,CSE,CSE_20,BTech,4,No
Stud_representative,Undergraduate,ECE_6,ECE,BTech,2,result,ECE,ECE_22,MTech,1,No
Stud,Undergraduate,IT_10,CSE,BTech,2,mids_paper,ECE,ECE_3,BTech,1,No
Faculty,Associate,CSE_12,IT,NotA,NotA,result,CE,CE_2,BTech,1,No
Stud_representative,Undergraduate,CE_1,CE,BTech,1,answer_sheet,Mech,Mech_14,BTech,3,No
Stud_representative,Undergraduate,CE_1,CE,BTech,1,mids_paper,Mech,Mech_22,MTech,1,No
Stud,Undergraduate,IT_3,CSE,BTech,1,result,CE,CE_5,BTech,1,No
Stud_representative,Undergraduate,CE_12,CE,BTech,3,result,CE,CE_24,MTech,1,No
Stud_representative,Undergraduate,ECE_14,ECE,BTech,3,mids_paper,Mech,Mech_30,MTech,2,No
Stud,Undergraduate,IT_1,CSE,BTech,1,answer_sheet,ECE,ECE_9,BTech,2,No
Stud,Undergraduate,CSE_15,IT,BTech,3,compre_paper,IT,CSE_18,BTech,4,No
Faculty,Assistant,CSE_10,IT,NotA,NotA,assgn,ECE,ECE_23,MTech,1,No
Stud_representative,Graduate,CE_24,CE,MTech,1,answer_sheet,CE,CE_2,BTech,1,No
Stud_representative,Undergraduate,CSE_17,CSE,BTech,4,result,Mech,Mech_10,BTech,2,No
Stud_representative,Undergraduate,Mech_14,Mech,BTech,3,mids_paper,CSE,CSE_12,BTech,3,No
Faculty,Assistant,IT_6,CSE,NotA,NotA,compre_paper,CSE,IT_6,BTech,3,No
Stud_representative,Undergraduate,CSE_20,CSE,BTech,4,assgn,Mech,Mech_28,MTech,2,No
Faculty,Associate,ECE_26,ECE,NotA,NotA,report_assgn,Mech,Mech_9,BTech,2,No
Stud_representative,Undergraduate,ECE_15,ECE,BTech,3,compre_paper,CE,CE_24,MTech,1,No
Stud,Undergraduate,CSE_8,IT,BTech,2,assgn,Mech,Mech_22,MTech,1,No
Stud_representative,Graduate,CSE_28,CSE,MTech,2,mids_paper,Mech,Mech_24,MTech,1,No
Stud_representative,Graduate,CSE_28,CSE,MTech,2,result,CSE,CSE_24,MTech,1,No
Teaching_assis,PhD,CSE_6,IT,BTech,2,assgn,CE,CE_26,MTech,2,No
Stud,Undergraduate,CE_6,CE,BTech,2,report_assgn,CSE,CSE_30,MTech,2,No
Stud,Undergraduate,CSE_16,IT,BTech,4,answer_sheet,Mech,Mech_7,BTech,2,No
Stud_representative,Graduate,Mech_25,Mech,MTech,1,mids_paper,Mech,Mech_29,MTech,2,No
Stud_representative,Graduate,CE_30,CE,MTech,2,attendance,Mech,Mech_30,MTech,2,No
Stud_representative,Undergraduate,ECE_17,ECE,BTech,4,compre_paper,CSE,CSE_9,BTech,2,No
Stud_representative,Undergraduate,CSE_1,CSE,BTech,1,answer_sheet,Mech,Mech_7,BTech,2,No
Faculty,Associate,IT_7,CSE,NotA,NotA,attendance,CSE,IT_10,BTech,2,No
Stud_representative,Graduate,CE_28,CE,MTech,2,result,Mech,Mech_5,BTech,1,No
Stud_representative,Undergraduate,CE_16,CE,BTech,4,result,ECE,ECE_1,BTech,1,No
Teaching_assis,PhD,IT_1,CSE,BTech,1,mids_paper,ECE,ECE_15,BTech,3,No
Faculty,Associate,Mech_8,Mech,NotA,NotA,report_assgn,CE,CE_7,BTech,2,No
Faculty,Assistant,ECE_15,ECE,NotA,NotA,report_assgn,Mech,Mech_29,MTech,2,No
Stud_representative,Undergraduate,CE_8,CE,BTech,2,answer_sheet,CE,CE_13,BTech,3,No
Teaching_assis,PhD,Mech_1,Mech,BTech,1,report_assgn,CE,CE_14,BTech,3,No
Stud,Undergraduate,CE_2,CE,BTech,1,report_assgn,Mech,Mech_4,BTech,1,No
Faculty,Associate,CE_21,CE,NotA,NotA,report_assgn,CSE,CSE_16,BTech,4,No
Stud_representative,Undergraduate,ECE_19,ECE,BTech,4,answer_sheet,CSE,CSE_4,BTech,1,No
Stud,Undergraduate,Mech_31,Mech,BTech,1,mids_paper,ECE,ECE_5,BTech,1,No
Stud_representative,Undergraduate,CE_10,CE,BTech,2,mids_paper,CSE,CSE_19,BTech,4,No
Stud_representative,Undergraduate,CSE_12,CSE,BTech,3,answer_sheet,ECE,ECE_10,BTech,2,No
Stud_representative,Graduate,ECE_21,ECE,MTech,1,attendance,ECE,ECE_3,BTech,1,No
Stud_representative,Graduate,CSE_24,CSE,MTech,1,answer_sheet,Mech,Mech_3,BTech,1,No
Stud_representative,Graduate,CE_25,CE,MTech,1,attendance,CSE,CSE_5,BTech,1,No
Faculty,Assistant,CSE_10,IT,NotA,NotA,assgn,Mech,Mech_14,BTech,3,No
Stud_representative,Graduate,ECE_29,ECE,MTech,2,answer_sheet,CSE,CSE_18,BTech,4,No
Faculty,Associate,CE_3,CE,NotA,NotA,report_assgn,Mech,Mech_11,BTech,3,No
Stud_representative,Undergraduate,CSE_16,CSE,BTech,4,answer_sheet,ECE,ECE_14,BTech,3,No
Stud_representative,Undergraduate,CSE_9,CSE,BTech,2,answer_sheet,CSE,CSE_22,MTech,1,No
Stud_representative,Undergraduate,CSE_3,CSE,BTech,1,mids_paper,CSE,CSE_16,BTech,4,No
Faculty,Associate,CSE_1,IT,NotA,NotA,assgn,IT,CSE_16,BTech,4,No
Faculty,Associate,CSE_3,IT,NotA,NotA,compre_paper,Mech,Mech_19,BTech,4,No
Stud_representative,Graduate,ECE_27,ECE,MTech,2,mids_paper,CSE,CSE_21,MTech,1,No
Stud_representative,Undergraduate,ECE_7,ECE,BTech,2,compre_paper,CE,CE_22,MTech,1,No
Teaching_assis,PhD,ECE_11,ECE,BTech,3,report_assgn,Mech,Mech_19,BTech,4,No
Stud,Undergraduate,IT_20,CSE,BTech,4,result,Mech,Mech_12,BTech,3,No
Stud,Undergraduate,Mech_31,Mech,BTech,1,compre_paper,Mech,Mech_12,BTech,3,No
Stud_representative,Undergraduate,Mech_7,Mech,BTech,2,assgn,CE,CE_10,BTech,2,No
Stud_representative,Undergraduate,CSE_7,CSE,BTech,2,compre_paper,ECE,ECE_22,MTech,1,No
Faculty,Assistant,CSE_14,IT,NotA,NotA,answer_sheet,CE,CE_18,BTech,4,No
Faculty,Assistant,IT_5,CSE,NotA,NotA,answer_sheet,CE,CE_16,BTech,4,No
Stud_representative,Undergraduate,CSE_6,CSE,BTech,2,mids_paper,CE,CE_12,BTech,3,No
Stud_representative,Undergraduate,ECE_1,ECE,BTech,1,answer_sheet,CE,CE_14,BTech,3,No
Stud,Undergraduate,Mech_12,Mech,BTech,3,report_assgn,ECE,ECE_7,BTech,2,No
Stud_representative,Undergraduate,CE_17,CE,BTech,4,assgn,CSE,CSE_18,BTech,4,No
Stud,Graduate,CE_24,CE,MTech,1,report_assgn,CSE,CSE_5,BTech,1,No
Teaching_assis,PhD,IT_5,CSE,BTech,1,compre_paper,CE,CE_5,BTech,1,No
Stud_representative,Undergraduate,CSE_11,CSE,BTech,3,compre_paper,Mech,Mech_19,BTech,4,No
Faculty,Assistant,CSE_24,CSE,NotA,NotA,report_assgn,Mech,Mech_25,MTech,1,No
Stud_representative,Undergraduate,CSE_9,CSE,BTech,2,attendance,Mech,Mech_10,BTech,2,No
Stud_representative,Graduate,ECE_22,ECE,MTech,1,result,CSE,CSE_29,MTech,2,No
Stud,Undergraduate,ECE_4,ECE,BTech,1,report_assgn,ECE,ECE_13,BTech,3,No
Faculty,Assistant,Mech_25,Mech,NotA,NotA,report_assgn,CSE,CSE_4,BTech,1,No
Stud_representative,Undergraduate,CE_18,CE,BTech,4,mids_paper,CE,CE_7,BTech,2,No
Stud_representative,Graduate,CSE_29,CSE,MTech,2,assgn,ECE,ECE_28,MTech,2,No
Faculty,Associate,CSE_2,IT,NotA,NotA,answer_sheet,CE,CE_10,BTech,2,No
Stud,Undergraduate,IT_5,CSE,BTech,1,mids_paper,ECE,ECE_28,MTech,2,No
Stud_representative,Undergraduate,ECE_3,ECE,BTech,1,compre_paper,CE,CE_9,BTech,2,No
Stud_representative,Graduate,ECE_24,ECE,MTech,1,answer_sheet,CE,CE_7,BTech,2,No
Faculty,Assistant,Mech_31,Mech,NotA,NotA,attendance,ECE,ECE_23,MTech,1,No
Stud_representative,Undergraduate,CSE_3,CSE,BTech,1,compre_paper,ECE,ECE_28,MTech,2,No
Stud_representative,Undergraduate,Mech_16,Mech,BTech,4,assgn,CSE,CSE_6,BTech,2,No
Faculty,Assistant,CSE_4,IT,NotA,NotA,mids_paper,Mech,Mech_19,BTech,4,No
Stud_representative,Undergraduate,CE_20,CE,BTech,4,answer_sheet,CE,CE_23,MTech,1,No
Faculty,Assistant,IT_3,CSE,NotA,NotA,attendance,ECE,ECE_15,BTech,3,No
Teaching_assis,PhD,CSE_13,IT,BTech,3,compre_paper,IT,CSE_5,BTech,1,No
Stud_representative,Undergraduate,CSE_4,CSE,BTech,1,answer_sheet,ECE,ECE_4,BTech,1,No
Stud_representative,Graduate,Mech_26,Mech,MTech,2,attendance,ECE,ECE_16,BTech,4,No
Stud,Undergraduate,IT_12,CSE,BTech,3,result,Mech,Mech_23,MTech,1,No
Stud,Undergraduate,CSE_4,IT,BTech,1,result,IT,CSE_6,BTech,2,No
Stud,Undergraduate,CSE_13,IT,BTech,3,mids_paper,CE,CE_21,MTech,1,No
Stud_representative,Undergraduate,CE_18,CE,BTech,4,compre_paper,ECE,ECE_9,BTech,2,No
Stud,Undergraduate,Mech_12,Mech,BTech,3,report_assgn,CE,CE_29,MTech,2,No
Stud,Undergraduate,CSE_13,CSE,BTech,3,report_assgn,CE,CE_20,BTech,4,No
Teaching_assis,PhD,IT_6,CSE,BTech,2,answer_sheet,CE,CE_5,BTech,1,No
Stud_representative,Undergraduate,ECE_10,ECE,BTech,2,answer_sheet,ECE,ECE_22,MTech,1,No
Faculty,Associate,IT_12,CSE,NotA,NotA,mids_paper,CE,CE_2,BTech,1,No
Stud_representative,Undergraduate,ECE_14,ECE,BTech,3,compre_paper,ECE,ECE_15,BTech,3,No
Teaching_assis,PhD,IT_15,CSE,BTech,3,result,Mech,Mech_25,MTech,1,No
Teaching_assis,PhD,IT_11,CSE,BTech,3,attendance,Mech,Mech_30,MTech,2,No
Faculty,Associate,Mech_21,Mech,NotA,NotA,report_assgn,Mech,Mech_27,MTech,2,No
Stud_representative,Undergraduate,Mech_7,Mech,BTech,2,mids_paper,CSE,CSE_25,MTech,1,No
Placement_coordinator,Graduate,NotA,ECE,MTech,NotA,report_assgn,CSE,CSE_3,BTech,1,No
Stud_representative,Undergraduate,CSE_17,CSE,BTech,4,result,CE,CE_11,BTech,3,No
Stud,Undergraduate,CSE_3,IT,BTech,1,result,CE,CE_5,BTech,1,No
Faculty,Associate,IT_8,CSE,NotA,NotA,result,CE,CE_23,MTech,1,No
Stud,Undergraduate,CSE_14,IT,BTech,3,mids_paper,Mech,Mech_1,BTech,1,No
Stud,Undergraduate,ECE_6,ECE,BTech,2,report_assgn,CE,CE_26,MTech,2,No
Faculty,Associate,CSE_2,CSE,NotA,NotA,report_assgn,CE,CE_4,BTech,1,No
Stud_representative,Undergraduate,CE_1,CE,BTech,1,assgn,ECE,ECE_22,MTech,1,No
Faculty,Assistant,IT_15,CSE,NotA,NotA,result,Mech,Mech_23,MTech,1,No
Stud_representative,Graduate,ECE_25,ECE,MTech,1,compre_paper,CE,CE_30,MTech,2,No
Faculty,Assistant,CSE_9,IT,NotA,NotA,answer_sheet,Mech,Mech_11,BTech,3,No
Stud_representative,Undergraduate,CSE_19,CSE,BTech,4,mids_paper,CE,CE_17,BTech,4,No
Stud,Undergraduate,IT_8,CSE,BTech,2,attendance,CSE,IT_10,BTech,2,No
Faculty,Associate,CSE_7,IT,NotA,NotA,answer_sheet,ECE,ECE_21,MTech,1,No
Stud_representative,Undergraduate,Mech_4,Mech,BTech,1,mids_paper,Mech,Mech_21,MTech,1,No
Stud,Undergraduate,CE_19,CE,BTech,4,report_assgn,Mech,Mech_4,BTech,1,No
Stud_representative,Graduate,CSE_28,CSE,MTech,2,result,CSE,CSE_23,MTech,1,No
Stud_representative,Undergraduate,CSE_16,CSE,BTech,4,mids_paper,ECE,ECE_20,BTech,4,No
Stud_representative,Undergraduate,CE_2,CE,BTech,1,assgn,Mech,Mech_9,BTech,2,No
Faculty,Associate,IT_2,CSE,NotA,NotA,mids_paper,ECE,ECE_12,BTech,3,No
Stud_representative,Graduate,CSE_30,CSE,MTech,2,compre_paper,Mech,Mech_1,BTech,1,No
Teaching_assis,PhD,CSE_6,IT,BTech,2,result,Mech,Mech_30,MTech,2,No
Faculty,Assistant,CSE_10,IT,NotA,NotA,result,CE,CE_15,BTech,3,No
Stud_representative,Undergraduate,CE_3,CE,BTech,1,assgn,Mech,Mech_18,BTech,4,No
Stud_representative,Undergraduate,ECE_17,ECE,BTech,4,compre_paper,CE,CE_16,BTech,4,No
Stud_representative,Graduate,CSE_21,CSE,MTech,1,attendance,ECE,ECE_18,BTech,4,No
Stud,Undergraduate,CSE_11,IT,BTech,3,compre_paper,Mech,Mech_5,BTech,1,No
Stud_representative,Undergraduate,CSE_13,CSE,BTech,3,result,CE,CE_21,MTech,1,No
Stud_representative,Undergraduate,ECE_11,ECE,BTech,3,attendance,Mech,Mech_5,BTech,1,No
Faculty,Associate,CE_3,CE,NotA,NotA,report_assgn,CE,CE_25,MTech,1,No
Faculty,Associate,CSE_1,IT,NotA,NotA,result,IT,CSE_16,BTech,4,No
Stud_representative,Undergraduate,Mech_6,Mech,BTech,2,assgn,CE,CE_19,BTech,4,No
Teaching_assis,PhD,CSE_15,IT,BTech,3,mids_paper,IT,CSE_20,BTech,4,No
Stud_representative,Undergraduate,CSE_10,CSE,BTech,2,result,CSE,CSE_7,BTech,2,No
Stud_representative,Undergraduate,ECE_6,ECE,BTech,2,attendance,CE,CE_16,BTech,4,No
Stud_representative,Undergraduate,Mech_6,Mech,BTech,2,assgn,ECE,ECE_18,BTech,4,No
Faculty,Associate,CSE_1,IT,NotA,NotA,assgn,Mech,Mech_17,BTech,4,No
Faculty,Associate,Mech_7,Mech,NotA,NotA,report_assgn,Mech,Mech_4,BTech,1,No
Stud,Undergraduate,ECE_8,ECE,BTech,2,report_assgn,Mech,Mech_21,MTech,1,No
Stud_representative,Undergraduate,CE_6,CE,BTech,2,attendance,Mech,Mech_17,BTech,4,No
Stud_representative,Undergraduate,CE_3,CE,BTech,1,answer_sheet,ECE,ECE_7,BTech,2,No
Teaching_assis,PhD,IT_2,CSE,BTech,1,assgn,CSE,IT_10,BTech,2,No
Faculty,Assistant,CSE_5,IT,NotA,NotA,mids_paper,ECE,ECE_7,BTech,2,No
Stud_representative,Graduate,CSE_28,CSE,MTech,2,result,Mech,Mech_28,MTech,2,No
Faculty,Associate,IT_16,CSE,NotA,NotA,result,ECE,ECE_5,BTech,1,No
Stud,Undergraduate,IT_17,CSE,BTech,4,answer_sheet,CE,CE_21,MTech,1,No
Stud_representative,Undergraduate,CE_3,CE,BTech,1,compre_paper,CE,CE_11,BTech,3,No
Stud_representative,Undergraduate,Mech_6,Mech,BTech,2,answer_sheet,Mech,Mech_9,BTech,2,No
Faculty,Associate,CSE_8,IT,NotA,NotA,attendance,IT,CSE_10,BTech,2,No
Stud,Undergraduate,CSE_13,IT,BTech,3,result,ECE,ECE_12,BTech,3,No
Faculty,Associate,CSE_6,IT,NotA,NotA,answer_sheet,Mech,Mech_22,MTech,1,No
Stud_representative,Undergraduate,Mech_20,Mech,BTech,4,assgn,CE,CE_13,BTech,3,No
Stud,Undergraduate,CSE_12,IT,BTech,3,compre_paper,Mech,Mech_17,BTech,4,No
Faculty,Assistant,CSE_4,IT,NotA,NotA,result,Mech,Mech_24,MTech,1,No
Stud_representative,Undergraduate,ECE_5,ECE,BTech,1,answer_sheet,ECE,ECE_19,BTech,4,No
Faculty,Associate,ECE_11,ECE,NotA,NotA,report_assgn,Mech,Mech_23,MTech,1,No
Faculty,Assistant,CSE_20,CSE,NotA,NotA,report_assgn,ECE,ECE_1,BTech,1,No
Stud_representative,Undergraduate,Mech_19,Mech,BTech,4,assgn,ECE,ECE_13,BTech,3,No
Stud,Undergraduate,IT_2,CSE,BTech,1,mids_paper,CE,CE_26,MTech,2,No
Faculty,Assistant,ECE_5,ECE,NotA,NotA,report_assgn,CSE,CSE_6,BTech,2,No
Stud_representative,Undergraduate,ECE_13,ECE,BTech,3,assgn,ECE,ECE_23,MTech,1,No
Stud,Undergraduate,CSE_3,IT,BTech,1,result,Mech,Mech_26,MTech,2,No
Stud_representative,Undergraduate,ECE_18,ECE,BTech,4,answer_sheet,CSE,CSE_28,MTech,2,No
Stud_representative,Undergraduate,CE_13,CE,BTech,3,mids_paper,Mech,Mech_15,BTech,3,No
Stud_representative,Undergraduate,ECE_9,ECE,BTech,2,result,CSE,CSE_18,BTech,4,No
Stud_representative,Undergraduate,CE_18,CE,BTech,4,assgn,ECE,ECE_15,BTech,3,No
Stud_representative,Undergraduate,ECE_12,ECE,BTech,3,assgn,CE,CE_11,BTech,3,No
Stud_representative,Undergraduate,Mech_11,Mech,BTech,3,assgn,Mech,Mech_12,BTech,3,No
Stud_representative,Undergraduate,ECE_6,ECE,BTech,2,answer_sheet,CSE,CSE_27,MTech,2,No
Faculty,Associate,IT_18,CSE,NotA,NotA,compre_paper,CE,CE_6,BTech,2,No
Teaching_assis,PhD,CSE_19,IT,BTech,4,answer_sheet,Mech,Mech_15,BTech,3,No
Stud_representative,Undergraduate,Mech_6,Mech,BTech,2,attendance,CSE,CSE_28,MTech,2,No
Stud_representative,Graduate,CE_27,CE,MTech,2,result,ECE,ECE_7,BTech,2,No
Stud_representative,Undergraduate,CSE_10,CSE,BTech,2,compre_paper,Mech,Mech_10,BTech,2,No
Stud,Graduate,CE_27,CE,MTech,2,report_assgn,Mech,Mech_24,MTech,1,No
Stud_representative,Undergraduate,CE_11,CE,BTech,3,compre_paper,ECE,ECE_24,MTech,1,No
Faculty,Assistant,CSE_5,IT,NotA,NotA,answer_sheet,ECE,ECE_5,BTech,1,No
Stud_representative,Undergraduate,ECE_16,ECE,BTech,4,mids_paper,CSE,CSE_16,BTech,4,No
Stud_representative,Graduate,CSE_30,CSE,MTech,2,assgn,Mech,Mech_3,BTech,1,No
Stud_representative,Graduate,CSE_22,CSE,MTech,1,compre_paper,ECE,ECE_9,BTech,2,No
Faculty,Assistant,CSE_15,IT,NotA,NotA,mids_paper,IT,CSE_9,BTech,2,No
Faculty,Associate,CSE_1,IT,NotA,NotA,assgn,IT,CSE_4,BTech,1,No
Stud_representative,Graduate,CSE_29,CSE,MTech,2,mids_paper,CE,CE_29,MTech,2,No
Stud,Graduate,CSE_28,CSE,MTech,2,report_assgn,CSE,CSE_6,BTech,2,No
Stud,Undergraduate,CSE_3,IT,BTech,1,mids_paper,Mech,Mech_15,BTech,3,No
Stud,Undergraduate,IT_8,CSE,BTech,2,answer_sheet,ECE,ECE_11,BTech,3,No
Stud,Undergraduate,CSE_18,CSE,BTech,4,report_assgn,Mech,Mech_28,MTech,2,No
Stud_representative,Undergraduate,CSE_20,CSE,BTech,4,answer_sheet,ECE,ECE_21,MTech,1,No
Stud_representative,Undergraduate,Mech_19,Mech,BTech,4,mids_paper,CSE,CSE_17,BTech,4,No
Faculty,Associate,IT_11,CSE,NotA,NotA,placement_details,CSE,NotA,BTech,NotA,No
Stud,Undergraduate,CE_8,CE,BTech,2,report_assgn,Mech,Mech_27,MTech,2,No
Stud_representative,Graduate,ECE_26,ECE,MTech,2,attendance,CE,CE_24,MTech,1,No
Stud_representative,Graduate,CSE_27,CSE,MTech,2,assgn,ECE,ECE_14,BTech,3,No
Faculty,Assistant,IT_20,CSE,NotA,NotA,answer_sheet,Mech,Mech_24,MTech,1,No
Faculty,Associate,IT_1,CSE,NotA,NotA,attendance,CSE,IT_8,BTech,2,No
Stud_representative,Undergraduate,ECE_11,ECE,BTech,3,ac_details,Account,NotA,MTech,NotA,No
Stud,Undergraduate,IT_18,CSE,BTech,4,result,ECE,ECE_15,BTech,3,No
Stud,Graduate,CE_21,CE,MTech,1,report_assgn,Mech,Mech_7,BTech,2,No
Stud_representative,Graduate,CE_28,CE,MTech,2,assgn,ECE,ECE_16,BTech,4,No
Stud_representative,Graduate,Mech_25,Mech,MTech,1,mids_paper,Mech,Mech_4,BTech,1,No
Stud_representative,Undergraduate,CE_2,CE,BTech,1,mids_paper,Mech,Mech_29,MTech,2,No
Teaching_assis,PhD,CSE_16,IT,BTech,4,compre_paper,IT,CSE_17,BTech,4,No
Faculty,Associate,IT_10,CSE,NotA,NotA,attendance,ECE,ECE_5,BTech,1,No
Accountant,Non_Teaching,NotA,Account,BTech,NotA,report_assgn,Mech,Mech_6,BTech,2,No
Stud,Undergraduate,CSE_12,IT,BTech,3,compre_paper,IT,CSE_17,BTech,4,No
Stud_representative,Undergraduate,CSE_7,CSE,BTech,2,result,CSE,CSE_22,MTech,1,No
Stud_representative,Undergraduate,ECE_4,ECE,BTech,1,placement_details,CSE,NotA,BTech,NotA,No
Stud_representative,Undergraduate,Mech_15,Mech,BTech,3,result,CE,CE_15,BTech,3,No
Teaching_assis,PhD,CSE_16,IT,BTech,4,result,CE,CE_21,MTech,1,No
Faculty,Assistant,Mech_29,Mech,NotA,NotA,report_assgn,ECE,ECE_18,BTech,4,No
Faculty,Associate,IT_13,CSE,NotA,NotA,answer_sheet,Mech,Mech_30,MTech,2,No
Stud_representative,Undergraduate,CE_16,CE,BTech,4,attendance,CE,CE_11,BTech,3,No
Stud_representative,Undergraduate,CE_13,CE,BTech,3,result,CSE,CSE_19,BTech,4,No
Stud,Undergraduate,IT_5,CSE,BTech,1,result,CE,CE_20,BTech,4,No
Placement_coordinator,Graduate,NotA,CE,MTech,NotA,report_assgn,Mech,Mech_3,BTech,1,No
Stud,Undergraduate,CSE_4,IT,BTech,1,result,CE,CE_7,BTech,2,No
Faculty,Associate,IT_16,CSE,NotA,NotA,assgn,CSE,IT_17,BTech,4,No
Stud_representative,Undergraduate,CE_13,CE,BTech,3,compre_paper,ECE,ECE_24,MTech,1,No
Teaching_assis,PhD,CSE_19,IT,BTech,4,compre_paper,IT,CSE_5,BTech,1,No
Stud_representative,Undergraduate,CE_20,CE,BTech,4,mids_paper,ECE,ECE_16,BTech,4,No
Faculty,Associate,CSE_3,IT,NotA,NotA,mids_paper,CE,CE_27,MTech,2,No
Accountant,Non_Teaching,NotA,Account,BTech,NotA,report_assgn,Mech,Mech_21,MTech,1,No
Teaching_assis,PhD,IT_6,CSE,BTech,2,mids_paper,Mech,Mech_23,MTech,1,No
Stud,Undergraduate,CSE_8,CSE,BTech,2,report_assgn,CSE,CSE_22,MTech,1,No
Faculty,Assistant,CSE_5,CSE,NotA,NotA,report_assgn,Mech,Mech_16,BTech,4,No
Stud,Graduate,CE_22,CE,MTech,1,report_assgn,CE,CE_13,BTech,3,No
Faculty,Assistant,CSE_9,IT,NotA,NotA,assgn,Mech,Mech_1,BTech,1,No
Stud,Undergraduate,Mech_3,Mech,BTech,1,report_assgn,ECE,ECE_24,MTech,1,No
Faculty,Associate,CE_27,CE,NotA,NotA,report_assgn,CSE,CSE_1,BTech,1,No
Faculty,Assistant,CSE_14,IT,NotA,NotA,mids_paper,IT,CSE_14,BTech,3,No
Faculty,Associate,CSE_3,IT,NotA,NotA,answer_sheet,IT,CSE_16,BTech,4,No
Teaching_assis,PhD,IT_11,CSE,BTech,3,answer_sheet,ECE,ECE_5,BTech,1,No
Teaching_assis,PhD,IT_14,CSE,BTech,3,placement_details,CSE,NotA,BTech,NotA,No
Stud_representative,Undergraduate,CE_6,CE,BTech,2,compre_paper,ECE,ECE_24,MTech,1,No
Stud,Undergraduate,IT_18,CSE,BTech,4,answer_sheet,Mech,Mech_20,BTech,4,No
Stud_representative,Undergraduate,ECE_6,ECE,BTech,2,mids_paper,ECE,ECE_11,BTech,3,No
Faculty,Associate,IT_7,CSE,NotA,NotA,assgn,CSE,IT_9,BTech,2,No
Stud,Graduate,Mech_27,Mech,MTech,2,report_assgn,ECE,ECE_19,BTech,4,No
Teaching_assis,PhD,CSE_21,CSE,MTech,1,report_assgn,Mech,Mech_7,BTech,2,No
Stud_representative,Undergraduate,CSE_5,CSE,BTech,1,answer_sheet,CSE,CSE_26,MTech,2,No
Teaching_assis,PhD,CSE_11,CSE,BTech,3,report_assgn,CE,CE_5,BTech,1,No
